Timestamp,CO (ppm),CO2 (ppm),Ethanol (ppm),NH4 (ppm),Tolueno (ppm),Acetone (ppm),Temperatura (°C),Humedad (%)
2025-04-10 12:28:36,0.9866186,408.3093,200.0958,96.59439,43.77052,313.8571,37,49
2025-04-10 12:28:39,1.011812,407.5958,197.0527,97.14842,43.52707,316.2042,37,49
2025-04-10 12:28:42,1.014605,405.668,195.6674,96.44202,44.72102,327.3218,37,49
2025-04-10 12:28:44,0.9987248,410.1776,198.8709,97.2204,43.51926,317.1559,37,50
2025-04-10 12:28:47,1.007712,410.9249,199.2839,97.36774,43.00167,319.2179,37,50
2025-04-10 12:28:50,0.993415,407.9287,198.8745,97.15255,43.67445,322.3585,38,50
2025-04-10 12:28:53,0.98833,402.0875,198.2386,96.3713,44.83945,320.2663,38,50
2025-04-10 12:28:56,0.9973733,411.5724,194.7868,96.90981,44.31301,321.6712,38,50
2025-04-10 12:28:58,1.001326,421.8124,199.2345,96.51797,43.72129,316.7691,38,50
2025-04-10 12:29:01,1.001295,415.0706,194.8584,96.749,43.57814,322.3736,38,50
2025-04-10 12:29:04,0.9895433,414.1535,198.4754,98.00387,44.26299,314.6989,38,50
2025-04-10 12:29:07,0.9947814,405.7104,196.8609,96.59737,43.73009,315.4497,38,50
2025-04-10 12:29:10,1.014476,414.8028,202.3184,96.90933,43.67548,320.5923,38,50
2025-04-10 12:29:12,1.010438,408.2881,204.333,98.09255,44.61216,318.8074,38,50
2025-04-10 12:29:15,0.9911017,398.6439,196.8671,96.67609,43.67322,324.4915,38,50
2025-04-10 12:29:18,1.019802,409.3996,200.5136,97.6156,44.11303,325.8322,38,50
2025-04-10 12:29:21,1.009277,414.2342,197.0523,96.75888,44.06659,320.2618,38,50
2025-04-10 12:29:24,0.9868423,403.1747,199.0929,96.28508,43.43238,323.4341,38,50
2025-04-10 12:29:26,0.9986813,407.5784,199.6877,96.5232,44.55019,323.403,38,50
2025-04-10 12:29:29,0.9974512,403.9001,199.4278,96.36638,43.37189,317.4915,38,50
2025-04-10 12:29:32,1.007815,406.5272,198.0837,97.22224,44.35457,322.7045,38,50
2025-04-10 12:29:35,0.9921345,407.1423,198.2658,96.04688,43.52612,319.9332,38,50
2025-04-10 12:29:38,1.0,409.0741,198.6796,95.95371,43.17008,323.5296,38,50
2025-04-10 12:29:40,1.0,409.0648,196.1988,96.42902,43.37672,322.5468,38,50
2025-04-10 12:29:43,1.001306,406.0966,198.2671,97.85641,44.86686,320.2949,38,50
2025-04-10 12:29:46,0.9762847,407.1973,198.2616,96.67243,43.72211,323.8107,38,50
2025-04-10 12:29:49,1.007852,406.8372,198.8718,97.31237,43.77279,323.4725,38,50
2025-04-10 12:29:52,0.9780495,412.7747,195.592,97.68414,44.06447,317.8456,38,50
2025-04-10 12:29:54,1.005089,404.4362,196.6674,96.91015,44.7267,319.5641,38,50
2025-04-10 12:29:57,1.007833,410.4921,199.4706,97.22179,43.72573,322.3524,38,50
2025-04-10 12:30:00,0.9692458,412.3292,199.067,97.37592,43.8201,322.3196,38,50
2025-04-10 12:30:03,1.003824,405.6649,199.4486,96.05218,44.78818,320.6541,38,51
2025-04-10 12:30:06,0.9695239,408.6549,198.6773,96.75449,44.31179,319.2249,38,51
2025-04-10 12:30:08,0.9663555,405.399,197.6625,95.13991,44.12195,321.2935,38,51
2025-04-10 12:30:11,0.9999705,407.9343,196.8656,97.14038,44.74939,318.6433,38,51
2025-04-10 12:30:14,0.9630729,407.5876,199.4579,96.37035,44.70416,313.0705,38,51
2025-04-10 12:30:17,0.9783772,407.5807,195.7011,97.37113,42.7687,321.9783,38,51
2025-04-10 12:30:20,0.9921665,408.6577,198.099,95.74168,44.51296,328.2025,38,51
2025-04-10 12:30:22,1.010493,406.8513,198.8631,97.59225,43.95874,317.5071,38,51
2025-04-10 12:30:25,1.007965,406.8412,199.2606,96.67847,44.07248,319.2257,38,51
2025-04-10 12:30:28,0.977097,412.3548,196.0673,97.29814,45.04537,322.3444,38,51
2025-04-10 12:30:31,1.00127,410.4593,196.4712,97.14786,43.62957,312.4558,38,51
2025-04-10 12:30:34,1.003882,406.4574,196.6712,97.14208,43.48348,318.8739,38,51
2025-04-10 12:30:36,1.002375,408.3275,198.4564,96.83182,44.2177,321.9829,38,51
2025-04-10 12:30:39,0.9842962,406.854,200.88,97.06449,44.69481,320.9429,38,51
2025-04-10 12:30:42,0.990902,405.4294,197.6635,96.59998,43.39453,323.6927,38,51
2025-04-10 12:30:45,0.993615,412.3489,197.858,97.06499,44.25776,319.5677,38,51
2025-04-10 12:30:48,0.9895935,401.4199,199.9261,96.44912,43.96563,321.314,38,51
2025-04-10 12:30:50,0.9987152,408.6822,195.7922,96.59337,43.47469,314.2287,38,50
2025-04-10 12:30:53,1.00269,404.9749,198.4735,98.8144,44.56892,317.4683,38,50
2025-04-10 12:30:56,0.9973611,406.5737,196.6226,96.75067,43.72368,320.9441,38,50
2025-04-10 12:30:59,0.9999961,408.6931,196.8509,96.19675,43.8121,322.701,38,50
2025-04-10 12:31:02,0.9858867,409.0402,199.7267,95.35829,44.36044,324.1405,38,50
2025-04-10 12:31:04,1.022563,406.4776,199.693,96.75502,43.62515,318.876,38,50
2025-04-10 12:31:07,1.005304,406.8414,201.2755,95.24379,44.25597,323.7698,38,51
2025-04-10 12:31:10,1.000021,408.6625,200.9197,97.68944,42.86016,330.7674,38,50
2025-04-10 12:31:13,1.003947,406.8358,199.8799,97.90718,43.87037,318.5392,38,51
2025-04-10 12:31:16,0.9883963,408.6996,199.8356,97.2972,44.01398,319.9195,38,51
2025-04-10 12:31:18,0.9962608,404.296,198.0568,98.46301,43.03915,319.2249,38,51
2025-04-10 12:31:21,1.003862,404.0482,198.47,97.77616,43.53174,317.4926,38,50
2025-04-10 12:31:24,1.000026,407.937,199.4888,97.14355,43.7252,319.9113,38,51
2025-04-10 12:31:27,0.9960689,401.4344,199.6916,97.68152,44.37334,322.7349,38,51
2025-04-10 12:31:30,0.9960541,403.9118,200.0601,97.149,43.86954,317.112,38,51
2025-04-10 12:31:32,0.9820251,410.8428,196.244,95.03237,43.82117,321.6251,38,50
2025-04-10 12:31:35,1.000009,406.1126,198.4845,97.40208,44.21144,319.2256,38,50
2025-04-10 12:31:38,1.008954,415.3648,199.101,96.59955,43.103,323.4703,38,50
2025-04-10 12:31:41,0.9909212,408.3105,197.6626,96.1404,43.2456,317.1461,38,50
2025-04-10 12:31:44,0.9987099,408.3081,198.6736,96.51823,43.04303,318.5179,38,50
2025-04-10 12:31:46,0.9958714,409.0299,197.8518,97.46036,43.62776,315.0928,38,50
2025-04-10 12:31:49,0.9947742,417.2922,195.271,97.93961,44.60984,318.8489,38,50
2025-04-10 12:31:52,0.9973843,412.3932,197.2259,95.96716,43.1326,320.6184,38,50
2025-04-10 12:31:55,1.005243,405.3305,200.1362,97.24976,43.52783,323.456,38,50
2025-04-10 12:31:58,1.005267,401.7734,197.4529,97.85818,43.85934,322.365,38,50
2025-04-10 12:32:00,1.006538,408.3263,198.6682,96.28897,43.91828,314.3161,38,50
2025-04-10 12:32:03,1.001318,407.5653,198.4698,97.22331,43.72227,316.0049,38,50
2025-04-10 12:32:06,0.9960415,405.0213,195.8461,96.91015,43.61735,314.9508,38,50
2025-04-10 12:32:09,0.9894465,403.1354,195.8083,97.15391,44.2131,325.5482,38,50
2025-04-10 12:32:12,1.010557,405.7475,195.6476,96.81434,43.9199,313.9838,38,50
2025-04-10 12:32:14,1.000018,409.4099,197.8645,96.20377,44.0169,318.1357,38,50
2025-04-10 12:32:17,0.986845,409.4284,196.2881,95.72408,44.06987,327.6009,38,50
2025-04-10 12:32:20,1.009494,408.3325,197.4228,97.23883,43.51596,320.9934,38,50
2025-04-10 12:32:23,1.012383,400.418,201.3828,96.50575,43.51143,322.4726,38,50
2025-04-10 12:32:26,0.9918581,404.0542,199.7887,96.58335,44.37993,315.8811,38,49
2025-04-10 12:32:28,1.028133,407.9515,196.552,98.60007,43.81423,315.307,38,48
2025-04-10 12:32:31,1.009932,412.521,196.7917,96.91154,43.70225,321.7311,38,48
2025-04-10 12:32:34,1.006835,411.4083,198.2682,96.75097,43.71507,326.7257,38,48
2025-04-10 12:32:37,1.00826,408.3235,195.8082,96.50652,43.56614,319.5339,38,48
2025-04-10 12:32:40,1.00811,408.6814,194.5173,97.07513,43.35221,322.1168,38,48
2025-04-10 12:32:42,1.009511,409.4614,197.6447,97.48704,43.7175,319.1858,38,48
2025-04-10 12:32:45,1.004055,406.0791,198.2759,97.15146,43.03345,317.0494,38,48
2025-04-10 12:32:48,0.9934071,408.3033,196.6346,95.34798,43.67298,320.2892,38,48
2025-04-10 12:32:51,1.006616,403.1422,197.6545,96.66982,44.11628,319.5453,38,48
2025-04-10 12:32:54,0.988064,403.8437,199.0828,96.99084,43.5273,318.5125,38,48
2025-04-10 12:32:57,0.9973847,405.6697,200.7465,96.51879,44.60288,320.2984,38,49
2025-04-10 12:32:59,1.001258,411.6139,199.079,97.06934,44.11325,316.0288,38,49
2025-04-10 12:33:02,1.012004,404.2939,201.5563,97.29157,43.67288,318.5202,38,49
2025-04-10 12:33:05,0.9946699,410.5204,197.4582,97.62753,44.16236,317.4654,38,49
2025-04-10 12:33:08,1.006566,408.6792,199.681,97.78321,43.38612,317.4943,38,49
2025-04-10 12:33:11,1.002622,414.5445,198.6611,96.5991,44.36517,322.6989,38,49
2025-04-10 12:33:13,0.9947332,409.7854,197.2442,97.45856,44.2765,325.5839,38,49
2025-04-10 12:33:16,1.00657,408.6685,196.6486,97.3803,43.47975,322.3896,38,49
2025-04-10 12:33:19,0.9790901,404.284,199.2498,95.33193,44.11412,320.9328,38,49
2025-04-10 12:33:22,0.9777795,404.647,197.8556,97.06841,43.81991,317.8022,38,49
2025-04-10 12:33:25,0.9894382,409.411,201.0845,96.44226,44.21233,326.6797,38,49
2025-04-10 12:33:27,0.9934336,410.8683,197.2583,97.30032,44.50766,318.1841,38,49
2025-04-10 12:33:30,1.00651,400.6384,194.0794,95.91479,43.80762,325.9267,38,49
2025-04-10 12:33:33,0.9805311,407.5737,198.0593,96.90123,43.96638,318.5464,38,49
2025-04-10 12:33:36,0.9857048,414.3257,198.8706,95.41447,43.77389,320.9612,38,49
2025-04-10 12:33:39,0.9986764,410.8958,197.645,97.38256,44.06387,318.85,38,49
2025-04-10 12:33:41,0.9920687,404.6053,197.0588,97.45848,44.01555,319.9701,38,49
2025-04-10 12:33:44,0.9922728,410.1385,195.7262,96.36812,43.96791,317.0882,38,49
2025-04-10 12:33:47,1.006536,407.9306,198.6404,97.29317,44.20884,321.3168,38,49
2025-04-10 12:33:50,1.01903,407.5773,197.0569,96.66371,43.00619,320.2675,38,49
2025-04-10 12:33:53,0.992734,403.1991,199.5046,96.51861,44.45403,318.5032,38,49
2025-04-10 12:33:55,0.9947697,405.746,197.6636,95.58039,43.57374,337.3498,38,49
2025-04-10 12:33:58,1.003915,408.3016,198.6673,97.14419,44.11566,323.7693,38,49
2025-04-10 12:34:01,0.990919,401.2397,199.6847,99.31992,43.67326,323.4477,38,49
2025-04-10 12:34:04,0.9987659,407.9397,198.8732,96.44255,43.8201,329.4549,38,49
2025-04-10 12:34:07,0.9973855,409.0247,199.461,97.37923,43.57906,323.0549,38,49
2025-04-10 12:34:09,1.005208,403.9306,197.0646,96.75406,43.43556,310.6389,38,49
2025-04-10 12:34:12,0.9896787,414.1608,200.4855,96.67265,43.96767,318.1589,38,50
2025-04-10 12:34:15,0.998965,406.8202,197.6604,96.60172,43.92,320.2582,38,50
2025-04-10 12:34:18,0.9884222,407.6013,198.1269,97.29784,43.20189,322.99,38,50
2025-04-10 12:34:21,1.014416,407.9361,200.4876,95.90326,43.96708,314.0275,38,50
2025-04-10 12:34:23,0.994874,406.8547,194.7707,98.231,43.87725,318.1998,38,50
2025-04-10 12:34:26,1.020508,409.3642,196.4821,95.9735,44.7939,323.3976,38,50
2025-04-10 12:34:29,1.011327,407.924,198.6599,96.75229,43.86121,314.1649,38,50
2025-04-10 12:34:32,1.007754,408.6472,196.8703,96.74711,43.96621,321.6363,38,50
2025-04-10 12:34:35,0.9833545,416.6466,200.6627,96.7493,43.29507,321.9751,38,50
2025-04-10 12:34:37,0.9949097,409.0276,198.051,95.60526,43.49016,316.86,38,50
2025-04-10 12:34:40,0.983415,407.9324,197.2711,96.59894,43.52441,319.9232,38,50
2025-04-10 12:34:43,0.9772755,406.1462,197.8491,97.002,43.51088,317.5739,38,50
2025-04-10 12:34:46,0.985743,409.3571,200.4836,98.80656,43.30122,320.6114,38,50
2025-04-10 12:34:49,1.003958,409.0455,199.9015,95.50618,43.96961,321.3116,38,50
2025-04-10 12:34:51,1.003938,400.9321,198.2592,96.75664,43.86971,319.5608,38,50
2025-04-10 12:34:54,0.9987019,408.3049,198.06,96.51897,44.01609,319.2238,38,50
2025-04-10 12:34:57,1.006413,406.4882,195.257,97.4503,43.82336,316.4268,38,50
2025-04-10 12:35:00,0.9987095,406.1222,196.8693,97.14146,42.73546,319.0237,38,50
2025-04-10 12:35:03,1.001294,406.8379,198.4599,96.51995,43.0114,316.7649,38,50
2025-04-10 12:35:05,1.01721,410.9229,200.1164,96.67548,43.39652,320.2711,38,50
2025-04-10 12:35:08,0.9880279,406.8296,198.0511,97.98388,43.91829,322.7372,38,50
2025-04-10 12:35:11,1.002667,403.1099,196.2276,98.28613,43.57411,318.1484,38,50
2025-04-10 12:35:14,0.9920668,413.9788,202.8841,97.70034,43.46957,319.9259,38,50
2025-04-10 12:35:17,0.9945732,406.8375,196.8529,96.59529,44.11332,320.9654,38,50
2025-04-10 12:35:19,0.9920081,406.8331,195.3618,97.63364,43.38439,322.3723,38,50
2025-04-10 12:35:22,1.005879,410.8321,197.0449,96.51678,43.72362,320.9405,38,50
2025-04-10 12:35:25,0.9935332,405.7502,200.0225,95.9746,43.29181,324.5044,38,50
2025-04-10 12:35:28,1.002669,401.9438,199.8758,95.76238,43.09792,323.4223,38,50
2025-04-10 12:35:31,0.9987289,410.1589,198.266,96.91013,43.87044,316.7831,38,50
2025-04-10 12:35:33,0.9987107,408.6595,204.3173,96.98114,43.77573,317.5157,38,50
2025-04-10 12:35:36,0.9987244,407.2204,197.2619,96.21664,44.50214,318.8904,38,50
2025-04-10 12:35:39,1.019791,405.7596,197.2743,95.91812,43.68024,316.7987,38,50
2025-04-10 12:35:42,0.9922728,409.3928,201.1029,97.0633,44.06776,322.6714,38,50
2025-04-10 12:35:45,1.009131,406.1506,198.2642,97.06124,44.6912,320.6037,38,50
2025-04-10 12:35:47,1.010168,409.0801,199.0758,97.29435,44.06853,326.5479,38,50
2025-04-10 12:35:50,0.9786347,405.0427,198.062,96.90826,43.05267,320.9783,38,50
2025-04-10 12:35:53,1.023306,413.3637,197.0697,96.83234,43.29659,321.6432,38,50
2025-04-10 12:35:56,1.000206,412.3562,196.6671,96.91238,43.8725,315.4888,38,50
2025-04-10 12:35:59,0.9987293,405.4173,198.8576,96.29036,43.91875,319.9154,38,50
2025-04-10 12:36:01,1.005158,407.1681,200.0235,97.3714,43.68783,319.9122,38,50
2025-04-10 12:36:04,0.9935793,406.8619,198.3419,97.61156,44.01323,319.2369,38,50
2025-04-10 12:36:07,0.9948656,403.2792,198.2588,96.3036,44.01075,320.2672,38,50
2025-04-10 12:36:10,0.9961491,415.8736,204.6022,97.13944,43.5855,316.4905,38,50
2025-04-10 12:36:13,0.9961939,406.5425,196.7941,97.52259,43.77942,320.2629,38,50
2025-04-10 12:36:15,0.991739,405.4548,198.2604,96.14603,43.63289,317.8554,38,50
2025-04-10 12:36:18,0.9860149,408.279,195.8518,97.6878,45.01164,321.2428,38,50
2025-04-10 12:36:21,0.9833171,406.8477,195.1935,96.83081,43.43256,315.7339,38,50
2025-04-10 12:36:24,1.01705,407.9367,198.8662,97.22154,43.86891,320.9482,38,50
2025-04-10 12:36:27,1.001313,403.9541,199.4907,94.86046,43.85223,322.6761,38,50
2025-04-10 12:36:29,1.020638,406.1397,200.4605,97.0568,44.15913,324.4274,38,50
2025-04-10 12:36:32,0.9935668,410.4164,197.0695,96.99353,43.91687,318.2177,38,50
2025-04-10 12:36:35,1.020676,413.38,197.0707,96.98826,44.4977,323.0881,38,50
2025-04-10 12:36:38,1.00127,408.9959,200.0863,97.29777,43.91966,319.586,38,50
2025-04-10 12:36:41,0.9859647,406.5059,198.0555,98.37979,43.6306,319.2306,38,50
2025-04-10 12:36:44,0.9949407,407.5007,197.2313,96.37333,43.91951,325.4549,38,50
2025-04-10 12:36:46,0.9844501,406.8485,198.2617,95.68505,42.90855,318.5503,38,50
2025-04-10 12:36:49,0.994759,404.3062,199.061,96.74303,43.77418,317.5298,38,50
2025-04-10 12:36:52,0.9895769,403.3563,199.6596,97.83884,44.15978,321.5743,38,50
2025-04-10 12:36:55,1.00256,405.3799,198.2743,97.83914,44.25665,321.994,38,49
2025-04-10 12:36:58,0.988464,406.4876,198.2606,97.13412,43.34912,325.8384,38,49
2025-04-10 12:37:00,0.9897785,407.5758,197.2274,98.14781,43.29688,321.9817,38,49
2025-04-10 12:37:03,0.9923227,400.348,198.8566,97.14019,43.67553,314.3268,38,49
2025-04-10 12:37:06,1.02083,406.1189,201.3006,96.44408,44.60245,321.3196,38,49
2025-04-10 12:37:09,0.9824299,406.8445,198.4655,97.30105,44.31489,324.4079,38,49
2025-04-10 12:37:12,0.9934319,410.184,199.0966,96.44775,43.58152,321.5561,38,49
2025-04-10 12:37:14,0.9407993,408.6634,197.6596,96.67532,44.45152,318.5536,38,49
2025-04-10 12:37:17,1.005189,407.2133,197.8653,96.36388,44.30797,317.8618,38,49
2025-04-10 12:37:20,0.9378633,406.0759,200.5105,94.83018,44.06039,312.3837,38,49
2025-04-10 12:37:23,1.003833,409.3651,199.0641,96.90508,43.91969,327.8266,38,49
2025-04-10 12:37:26,0.9871527,417.4807,198.859,97.06293,44.11129,318.2029,38,49
2025-04-10 12:37:28,1.025443,407.5642,201.063,98.13152,44.10951,327.9529,38,49
2025-04-10 12:37:31,0.9961552,408.2884,200.0243,97.74419,42.20197,319.5797,38,49
2025-04-10 12:37:34,0.9935975,405.4629,197.6627,96.83234,43.67878,320.2828,38,49
2025-04-10 12:37:37,1.013044,405.4039,198.2635,97.29118,44.76284,319.9342,38,50
2025-04-10 12:37:40,0.9987088,410.0974,196.0735,95.39572,44.45097,322.3829,38,49
2025-04-10 12:37:42,0.9898626,407.5803,199.2343,97.76328,43.58782,325.4163,38,50
2025-04-10 12:37:45,1.008969,406.1445,196.0893,97.84081,43.72711,320.2606,38,50
2025-04-10 12:37:48,1.010336,408.9897,199.2901,96.53375,43.91844,319.9686,38,50
2025-04-10 12:37:51,0.9961601,408.2827,199.5802,97.37391,43.7301,319.5764,38,50
2025-04-10 12:37:54,0.9885401,407.9183,200.4048,97.82532,43.96581,317.8995,38,50
2025-04-10 12:37:56,1.001454,408.9971,198.8438,97.85828,44.42318,322.2983,38,50
2025-04-10 12:37:59,0.9987689,405.0689,202.3322,96.44271,44.15594,320.9596,38,50
2025-04-10 12:38:02,0.9923704,408.2842,198.6272,97.66348,43.87076,321.2765,38,50
2025-04-10 12:38:05,1.014032,406.8816,197.0764,97.94863,44.58342,308.3556,38,50
2025-04-10 12:38:08,1.009103,404.3472,198.0594,97.92054,43.0602,320.2617,38,50
2025-04-10 12:38:10,0.997385,397.1674,198.9029,96.45497,43.39583,320.6042,38,50
2025-04-10 12:38:13,1.013993,398.0214,198.4703,96.91031,44.11301,322.6098,38,50
2025-04-10 12:38:16,0.9961567,403.6289,198.0698,96.90891,43.67482,321.971,38,50
2025-04-10 12:38:19,0.9989017,408.2915,197.6686,97.61322,44.15959,323.6833,38,50
2025-04-10 12:38:22,1.001307,406.495,201.8951,97.21436,43.72703,317.8486,38,50
2025-04-10 12:38:24,1.010428,403.2238,197.2501,96.67847,43.8686,319.5772,38,50
2025-04-10 12:38:27,0.992299,411.2244,200.4481,97.67484,44.5353,316.1951,38,50
2025-04-10 12:38:30,1.002298,404.7462,198.6624,97.06526,43.44472,318.5121,38,50
2025-04-10 12:38:33,1.014199,409.7079,197.666,97.13985,43.39168,324.115,38,50
2025-04-10 12:38:36,1.009052,409.3893,197.468,96.28275,43.82125,316.4842,38,50
2025-04-10 12:38:38,1.002491,405.0959,200.09,96.36753,43.92918,320.9568,38,50
2025-04-10 12:38:41,0.9987046,409.3853,198.6739,96.83882,43.8144,320.6031,38,49
2025-04-10 12:38:44,0.9974326,400.7195,194.163,95.88908,43.67716,323.0737,38,49
2025-04-10 12:38:47,1.031762,407.2057,201.744,96.98563,43.48615,322.7017,38,49
2025-04-10 12:38:50,1.014413,410.5615,198.0493,97.46335,44.06591,322.9452,38,49
2025-04-10 12:38:52,0.9961065,407.5688,201.1725,96.83025,42.93988,318.8843,38,49
2025-04-10 12:38:55,1.008034,408.6859,201.7884,96.122,44.42003,324.8966,38,49
2025-04-10 12:38:58,1.004029,406.4286,201.2052,97.47376,43.81786,322.0401,38,49
2025-04-10 12:39:01,1.016486,408.6677,197.4405,95.95187,44.12295,326.4749,38,49
2025-04-10 12:39:04,1.008144,412.0939,198.5035,97.33511,43.91707,318.7897,38,49
2025-04-10 12:39:06,1.006754,405.6865,197.4749,99.02213,43.72124,327.0118,38,49
2025-04-10 12:39:09,0.9809725,410.2971,199.778,97.07732,44.79935,314.7803,38,49
2025-04-10 12:39:12,1.001306,406.4309,201.8956,96.58684,43.30514,323.2076,38,48
2025-04-10 12:39:15,0.9811383,412.1698,197.8526,98.78437,44.47271,314.3709,38,48
2025-04-10 12:39:18,1.006719,403.8199,199.5219,96.99347,43.56646,316.036,38,48
2025-04-10 12:39:20,1.006806,400.1092,197.6674,95.54832,43.57306,320.9965,38,48
2025-04-10 12:39:23,1.010782,404.2282,196.4086,97.7895,44.22533,315.2853,38,48
2025-04-10 12:39:26,0.9988907,404.6881,199.5066,95.45214,43.42299,319.1982,38,48
2025-04-10 12:39:29,1.009251,404.6032,199.5105,97.07069,43.81953,315.1678,38,48
2025-04-10 12:39:32,1.002626,403.1143,196.8335,96.83205,43.57494,319.8994,38,48
2025-04-10 12:39:34,0.9960616,408.6718,198.0599,97.70377,43.38086,321.6791,38,48
2025-04-10 12:39:37,0.9830315,407.57,195.625,97.06726,42.88956,319.9164,38,48
2025-04-10 12:39:40,1.013318,409.0365,196.028,96.60692,43.77502,316.4502,38,48
2025-04-10 12:39:43,0.9935173,406.4826,199.2752,96.9105,44.26072,322.0102,38,48
2025-04-10 12:39:46,0.9918055,409.7678,201.0939,96.44255,43.52563,323.1345,38,48
2025-04-10 12:39:48,0.9907918,409.3314,199.0792,97.62003,44.41473,324.5613,38,48
2025-04-10 12:39:51,1.006601,409.3989,199.0916,96.59786,44.21606,320.6082,38,48
2025-04-10 12:39:54,0.9742672,406.0955,198.6407,97.86484,44.24828,325.2119,38,48
2025-04-10 12:39:57,1.016308,409.7112,199.7088,96.7519,43.67498,322.3764,38,48
2025-04-10 12:40:00,0.9986382,408.7163,201.4368,95.69888,43.81919,320.5267,38,48
2025-04-10 12:40:02,0.9836837,408.3342,197.1811,96.42505,44.96251,320.9933,38,48
2025-04-10 12:40:05,1.006866,403.3151,191.5774,95.85185,43.97556,317.6985,38,48
2025-04-10 12:40:08,1.004149,406.0361,199.1227,97.24141,44.12273,318.8171,38,47
2025-04-10 12:40:11,0.9918437,413.7315,200.4255,96.74908,43.81723,322.0701,38,48
2025-04-10 12:40:14,1.01886,410.6327,198.0641,97.47684,44.21967,315.522,38,48
2025-04-10 12:40:16,1.00537,403.8831,198.0612,96.27177,43.42934,317.5281,38,48
2025-04-10 12:40:19,1.006943,411.6985,196.6021,96.51048,42.07665,322.7715,38,48
2025-04-10 12:40:22,1.004031,406.2651,197.0319,96.82991,43.56984,312.7534,38,48
2025-04-10 12:40:25,1.011954,399.8644,195.4341,97.77724,43.37217,323.5184,38,48
2025-04-10 12:40:28,1.025643,408.6706,200.3281,97.07298,43.96783,321.3311,38,48
2025-04-10 12:40:30,1.006749,410.2109,192.5642,97.30933,43.61599,320.257,38,48
2025-04-10 12:40:33,0.9826664,403.0275,198.0585,96.51551,43.57406,327.0179,38,48
2025-04-10 12:40:36,1.006547,403.818,198.0459,96.43541,43.96828,335.2652,38,48
2025-04-10 12:40:39,0.9986905,406.4536,198.6814,97.71086,44.1225,317.8966,38,48
2025-04-10 12:40:42,0.9986932,406.8351,199.5073,95.32213,44.11874,322.0318,38,48
2025-04-10 12:40:44,1.002653,406.4644,199.5019,96.99358,44.31224,316.3801,38,48
2025-04-10 12:40:47,0.9960552,407.9352,190.7628,96.12502,43.81929,322.4846,38,48
2025-04-10 12:40:50,0.9960426,408.2952,198.8799,96.98473,43.96886,322.4033,38,48
2025-04-10 12:40:53,1.003912,406.4659,199.4998,96.44614,43.92287,322.0178,38,48
2025-04-10 12:40:56,0.9894522,403.8845,197.6484,97.62868,44.263,322.7168,38,48
2025-04-10 12:40:58,1.013195,410.1512,198.4664,97.46236,44.66707,324.8588,38,48
2025-04-10 12:41:01,1.010712,407.9464,198.6848,98.11821,43.09306,318.0418,38,48
2025-04-10 12:41:04,1.005422,402.4184,197.8663,97.56783,44.01959,322.1481,38,48
2025-04-10 12:41:07,0.9945716,406.0546,198.6851,96.0267,43.42969,319.5384,38,48
2025-04-10 12:41:10,0.9908752,407.5726,197.0244,96.66969,43.66927,319.1909,38,48
2025-04-10 12:41:12,0.9835482,410.2335,197.2078,96.24926,43.82325,320.9803,38,48
2025-04-10 12:41:15,0.987826,409.4863,196.4537,96.26167,43.71564,326.4155,38,48
2025-04-10 12:41:18,1.015007,404.9243,198.0634,97.78961,43.62487,320.621,38,48
2025-04-10 12:41:21,0.9654275,403.8102,198.4838,95.29533,43.52162,320.3079,38,48
2025-04-10 12:41:24,0.9893941,407.5688,197.4795,96.18863,44.05075,320.9545,38,48
2025-04-10 12:41:26,0.9812882,407.1812,195.3777,96.67347,43.97366,319.5211,38,48
2025-04-10 12:41:29,1.020432,406.4518,199.1084,95.5694,43.61934,311.3534,38,48
2025-04-10 12:41:32,1.014879,409.8335,196.2188,97.78694,44.16542,316.7139,38,48
2025-04-10 12:41:35,1.003602,405.323,199.0933,96.5927,44.07109,322.3952,38,48
2025-04-10 12:41:38,0.9960305,405.3548,197.87,96.43607,43.81783,321.6122,38,48
2025-04-10 12:41:40,0.981577,407.2052,199.2918,97.31685,43.62352,319.2098,38,48
2025-04-10 12:41:43,0.9842484,409.4102,197.6773,97.30559,43.47394,326.3352,38,48
2025-04-10 12:41:46,1.022636,407.58,199.9021,98.13431,42.8522,318.5061,38,48
2025-04-10 12:41:49,1.01987,405.7808,201.72,95.89711,43.77196,320.2663,38,48
2025-04-10 12:41:52,1.017741,407.933,197.4807,98.64112,43.82109,320.6184,38,48
2025-04-10 12:41:54,1.006602,408.306,196.0325,96.28736,44.55008,316.0933,38,48
2025-04-10 12:41:57,0.9897148,404.9986,195.6315,97.13863,42.74636,327.0327,38,48
2025-04-10 12:42:00,1.015997,411.2777,199.6919,97.61871,43.9677,318.1757,38,48
2025-04-10 12:42:03,0.9682468,406.4882,196.2501,96.51546,44.01617,319.7725,38,48
2025-04-10 12:42:06,1.002627,404.2781,203.0228,96.13055,43.82006,317.4715,38,48
2025-04-10 12:42:08,1.006624,407.9435,199.3129,96.45753,43.97283,320.998,38,48
2025-04-10 12:42:11,0.9921367,411.2656,198.062,95.8112,43.67043,316.7836,38,48
2025-04-10 12:42:14,0.9932692,402.038,197.6432,98.1917,43.57361,315.8978,38,48
2025-04-10 12:42:17,0.993418,410.9188,200.1565,97.146,43.96625,319.2091,38,48
2025-04-10 12:42:20,1.013137,407.5485,198.6756,97.2268,44.50483,327.1437,38,48
